Sum_l2,Sum_a2
0.22165613770484924,0.9371
0.23399461209774017,0.9372
0.21873426139354707,0.9376
0.24123947620391845,0.9375
0.21591917276382447,0.9374
0.24042851775884627,0.9373
0.21414096802473068,0.9368
0.24048955142498016,0.9365
0.21445997357368468,0.9376
0.23790930211544037,0.9362
0.22626764327287674,0.9367
0.23684735149145125,0.9362
0.23365956842899321,0.9365
0.22580305486917496,0.9366
0.24026654660701752,0.937
0.22328230142593383,0.9376
0.24117299914360046,0.9377
0.2198594704270363,0.9385
0.24263667017221452,0.9374
0.21395300328731537,0.9376
0.2446973890066147,0.9367
0.21560316383838654,0.9381
0.24412082880735397,0.9367
0.22476253658533096,0.9373
0.23668354153633117,0.9358
0.23088009655475616,0.9369
0.22899951040744781,0.9371
0.23636427372694016,0.9368
0.2211952567100525,0.9379
0.2364632472395897,0.9379
0.21384705007076263,0.9386
0.2301083743572235,0.9381
0.2113026738166809,0.9385
0.22870319336652756,0.9373
0.2106836125254631,0.9393
0.2283054530620575,0.9377
0.21529231518507003,0.9384
0.22393677979707718,0.9381
0.22166511714458464,0.9386
0.21951150447130202,0.9387
0.22111480832099914,0.938
0.21574165672063828,0.9387
0.22294933646917342,0.9385
0.20867447555065155,0.939
0.21867328733205796,0.9393
0.2043211877346039,0.9392
0.21482813805341722,0.9396
0.20126586854457856,0.94
0.21588608771562576,0.9395
0.20571630895137788,0.9399
0.21261499673128129,0.9399
0.21054026782512664,0.9395
0.21003798246383668,0.94
0.21422351747751237,0.9398
0.20764732658863067,0.9401
0.21427352279424666,0.9395
0.2041646033525467,0.94
0.21214019358158112,0.9399
0.20097294449806213,0.9399
0.20999921560287477,0.94
0.2012355297803879,0.9404
0.20822906196117402,0.9402
0.2018098697066307,0.94
0.20825145840644838,0.9405
0.20423512756824494,0.9404
0.20468518137931824,0.9407
0.20489793568849562,0.9406
0.20004089921712875,0.9408
0.21044694781303405,0.9407
0.19818007349967956,0.9414
0.20843798220157622,0.9408
0.19513044506311417,0.9413
0.208062282204628,0.9406
0.1963060677051544,0.9411
0.20610974729061127,0.9411
0.1952543467283249,0.9414
0.205043226480484,0.9408
0.2014240264892578,0.9408
0.20434928238391875,0.9411
0.20331368148326873,0.9408
0.2020931214094162,0.9412
0.21046208143234252,0.941
0.1982578605413437,0.9411
0.2120005026459694,0.9415
0.19713471829891205,0.9406
0.21526385396718978,0.9414
0.19335491508245467,0.9411
0.21245333105325698,0.9411
0.19405601993203164,0.9413
0.21200090348720552,0.9409
0.19774542078375817,0.9413
0.20871767848730088,0.9413
0.20558054745197296,0.9416
0.2112645074725151,0.9407
0.21339987963438034,0.942
0.20669023990631102,0.941
0.2300223007798195,0.9422
0.20995131731033326,0.9402
0.2522227928042412,0.9415
0.22012397274374962,0.9399
0.2806863456964493,0.9407
0.23140814900398254,0.9389
0.3097876191139221,0.9396
0.23666695430874823,0.9383
0.346806401014328,0.9385
0.23983270898461342,0.9358
0.36861518025398254,0.9362
0.23761698603630066,0.9354
0.36512100100517275,0.9347
0.2591622777283192,0.9345
0.3352018713951111,0.9333
0.2662584215402603,0.9342
0.28036310970783235,0.9328
0.2777225986123085,0.9344
0.2307320699095726,0.9368
0.2774858832359314,0.9379
0.20551763251423835,0.9382
0.2640745908021927,0.9385
0.19540294259786606,0.9384
0.24097076505422593,0.9387
0.1941407337784767,0.9393
0.21748366057872773,0.9389
0.19807408899068832,0.94
0.20380706191062928,0.9405
0.2000159129500389,0.9408
0.19675421714782715,0.9407
0.20224890410900115,0.9413
0.19497465938329697,0.9412
0.19875078350305558,0.9414
0.19668091088533401,0.9415
0.2008691519498825,0.9413
0.19684262871742247,0.9421
0.20022264420986174,0.942
0.19316922575235368,0.9419
0.19570280760526657,0.9421
0.19323896020650863,0.9421
0.19497931599617005,0.9425
0.19432727098464966,0.9422
0.19277337491512297,0.9425
0.19577595442533494,0.9425
0.19111555963754653,0.9431
0.195954592525959,0.9427
0.18995759785175323,0.9432
0.19565405696630478,0.943
0.1888413354754448,0.943
0.1932027280330658,0.9432
0.18962310552597045,0.9429
0.19271977990865707,0.9435
0.19054823070764543,0.9432
0.18951942026615143,0.9435
0.19429002106189727,0.9433
0.1899016186594963,0.9437
0.19323769956827164,0.9433
0.18867996335029602,0.9436
0.19310108870267867,0.9435
0.18842334896326066,0.9433
0.1887030005455017,0.9435
0.18763864785432816,0.9437
0.19127109944820403,0.9441
0.19035570621490477,0.9438
0.18814297318458556,0.9442
0.19115420579910278,0.9434
0.18640031218528746,0.9443
0.18859385401010514,0.9437
0.1883285805583,0.9438
0.19257040768861772,0.9437
0.18538205325603485,0.9442
0.19039122462272645,0.944
0.18727587163448334,0.9442
0.1893284276127815,0.9437
0.18725520968437195,0.9443
0.18851304650306702,0.9443
0.18627032786607742,0.9447
0.1866546869277954,0.9447
0.18861441910266877,0.9444
0.1869349956512451,0.9447
0.1885966971516609,0.9447
0.18690323680639268,0.9446
0.18943141102790834,0.9444
0.1861049935221672,0.9448
0.18991197496652604,0.9444
0.18781785517930985,0.9444
0.18981726765632628,0.9448
0.1841343268752098,0.9445
0.18896148949861527,0.9452
0.18611243218183518,0.9445
0.18910595923662185,0.9446
0.18635229468345643,0.9448
0.18639554232358932,0.9452
0.1879868909716606,0.9448
0.1851210504770279,0.9453
0.18869131654500962,0.9449
0.1863094985485077,0.9456
0.18875561505556107,0.9449
0.18409656584262848,0.9454
0.1894721806049347,0.9453
0.18641096502542495,0.9455
0.18824572414159774,0.9451
0.18562235683202744,0.9455
0.18532350957393645,0.9456
0.18462228775024414,0.9453
0.18361151069402695,0.9459
0.18725696057081223,0.9451
0.18105050921440125,0.9462
0.18952095061540603,0.9454
0.18381031453609467,0.9465
0.19138086587190628,0.9456
0.18211048543453218,0.946
0.19267641603946686,0.9454
0.18707325756549836,0.9455
0.19023833125829698,0.9459
0.18716533184051515,0.9453
0.18845217078924179,0.9461
0.18828676342964173,0.9454
0.18708244562149048,0.9465
0.19002455919981004,0.9453
0.18566328585147857,0.9464
0.19144476503133773,0.9454
0.19043376296758652,0.9465
0.19643716663122177,0.9452
0.1924917668104172,0.9458
0.20279944986104964,0.945
0.19642708599567413,0.9444
0.20214007645845414,0.9449
0.20137785971164704,0.9441
0.2002346158027649,0.9453
0.20801486372947692,0.9444
0.20129135102033616,0.9452
0.21454039514064788,0.9444
0.21114808320999146,0.9454
0.22376678586006166,0.9443
0.23100517466664314,0.9462
0.2451103076338768,0.944
0.261943681538105,0.9463
0.28078401982784273,0.9422
0.3231282316148281,0.9434
0.36275632455945017,0.9381
0.5181221470236779,0.9357
0.5758967071771621,0.9294
1.1205964714288712,0.9273
1.0749471694231034,0.9193
1.9342858910560607,0.9205
1.3865817114710808,0.9163
1.978282657265663,0.9182
1.116430789232254,0.9111
1.6279773712158203,0.9168
0.8368027910590172,0.9103
1.6492186903953552,0.9159
0.5310040071606636,0.9088
1.6167081773281098,0.9134
0.4108498878777027,0.9019
1.2431684017181397,0.9107
0.3699935659766197,0.9008
0.8090003967285156,0.9063
0.3397820271551609,0.9019
0.49490258693695066,0.907
0.3191801205277443,0.9068
0.3282045483589172,0.9111
0.3027502462267876,0.916
0.2780695617198944,0.9189
0.281659209728241,0.9219
0.26659323573112487,0.923
0.2714527904987335,0.9241
0.2688647508621216,0.9251
0.2685722723603249,0.9253
0.26222178637981414,0.9252
0.25551670640707014,0.9265
0.2518152520060539,0.9267
0.24492179602384567,0.9273
0.2430866315960884,0.9276
0.23460253924131394,0.928
0.23446665704250336,0.9284
0.23430760502815245,0.9293
0.23299979120492936,0.9301
0.22991767078638076,0.9305
0.2293529137969017,0.931
0.22904199063777925,0.9314
0.22745076715946197,0.9322
0.2276301458477974,0.9328
0.22363619208335878,0.9332
0.22602513879537584,0.9328
0.22276764661073684,0.9332
0.22100230753421785,0.9334
0.2206657648086548,0.9336
0.2211795538663864,0.9337
0.21604458689689637,0.9343
0.2162506803870201,0.9345
0.21773216128349304,0.9347
0.21394398510456086,0.935
0.21387099325656891,0.9353
0.2162424549460411,0.9354
0.21183998733758927,0.9357
0.21237824708223343,0.936
0.21183932721614837,0.9363
0.21237820237874985,0.9365
0.2106239303946495,0.9368
0.20775116384029388,0.937
0.20922039747238158,0.9369
0.20801409780979158,0.9368
0.20779879838228227,0.9371
0.2055828183889389,0.9372
0.20740945041179656,0.9373
0.20577013939619065,0.9376
0.2045264258980751,0.9376
0.20475725829601288,0.9376
0.20527544617652893,0.9377
0.20184168517589568,0.9378
0.20436690449714662,0.9381
0.20152538418769836,0.9383
0.20264693200588227,0.9383
0.20308321863412857,0.9388
0.20003698170185089,0.939
0.20142654627561568,0.9392
0.20004698634147644,0.9395
0.19953805655241014,0.9396
0.2014168992638588,0.9395
0.20012773722410201,0.9398
0.1976395770907402,0.9401
0.19996195286512375,0.9402
0.19742514044046403,0.9404
0.19780829548835754,0.9406
0.19510626196861267,0.9409
0.19531298726797103,0.9406
0.195707705616951,0.9405
0.19705372750759126,0.9405
0.20044351667165755,0.9405
0.19383608996868135,0.9406
0.19508718699216843,0.9408
0.1934733808040619,0.941
0.19424533396959304,0.9409
0.193681763112545,0.9412
0.19409667402505876,0.9412
0.192118301987648,0.9416
0.1908141165971756,0.9414
0.19358398616313935,0.9417
0.19111303836107255,0.942
0.1918695092201233,0.9422
0.19286486506462097,0.942
0.19136227071285247,0.9424
0.19406986236572266,0.9424
0.1914324089884758,0.9424
0.1907971665263176,0.9427
0.1905096024274826,0.943
0.19109054356813432,0.9431
0.19011157006025314,0.9436
0.19018454551696778,0.9436
0.1892515689134598,0.9435
0.18907183408737183,0.9433
0.1895671933889389,0.943
0.18678444176912307,0.9435
0.19008783251047134,0.9434
0.1884690120816231,0.9432
0.18640501648187638,0.9436
0.18917485624551772,0.9435
0.18514997363090516,0.9436
0.1867190733551979,0.9441
0.18768077939748765,0.9439
0.1858313873410225,0.9439
0.18880062997341157,0.944
0.18554314523935317,0.9436
0.18604744374752044,0.9436
0.18655971735715865,0.9442
0.1883279025554657,0.9441
0.18707690834999086,0.9441
0.18571506589651107,0.9441
0.18468379974365234,0.9442
0.1843954935669899,0.9443
0.18376975506544113,0.9445
0.1838010862469673,0.9446
0.18514496386051177,0.9447
0.18443018198013306,0.9447
0.18326087892055512,0.9448
0.18491027504205704,0.945
0.1832966074347496,0.945
0.18365167528390886,0.945
0.1845552146434784,0.9451
0.1826258584856987,0.9449
0.18369932770729064,0.9451
0.1826730862259865,0.9449
0.1814800262451172,0.945
0.18259217143058776,0.9451
0.18324473649263381,0.945
0.1821122720837593,0.9451
0.1806601956486702,0.9453
0.17939808666706086,0.9453
0.18172088712453843,0.9454
0.18152494728565216,0.9453
0.18220288455486297,0.9454
0.17949471920728682,0.9453
0.1797628253698349,0.9454
0.18146131187677383,0.9453
0.17927211225032808,0.9453
0.17915138006210327,0.9453
0.179543836414814,0.9455
0.18071651756763457,0.9455
0.17942380756139756,0.9457
0.17993344068527223,0.9459
0.1784338966012001,0.9458
0.17969659864902496,0.9458
0.1781869038939476,0.9459
0.17855091542005538,0.9458
0.1788748636841774,0.9459
0.1768989622592926,0.946
0.1782587483525276,0.9461
0.1781549870967865,0.9459
0.17786290645599365,0.9458
0.1763603776693344,0.9462
0.1765732616186142,0.9462
0.17895924746990205,0.9462
0.17637381702661514,0.9463
0.17734412848949432,0.9464
0.17571326345205307,0.9467
0.1771606385707855,0.9464
0.177198626101017,0.9464
0.17691680043935776,0.9464
0.1760929211974144,0.9466
0.175571446120739,0.9468
0.17689140439033507,0.9467
0.17611620128154754,0.9467
0.1764650359749794,0.9467
0.17609501034021377,0.9466
0.1736643895506859,0.9468
0.17538368403911592,0.9468
0.17390940040349961,0.9468
0.17369498163461686,0.9471
0.17806944698095323,0.947
0.1741072341799736,0.947
0.17401018142700195,0.9469
0.17502653151750563,0.947
0.1750626116991043,0.947
0.17278854325413703,0.9472
0.17352436631917953,0.9472
0.17471711635589598,0.9472
0.17485974133014678,0.9472
0.17107026726007463,0.9471
0.17623555064201354,0.9471
0.17231048494577408,0.9473
0.17427018135786057,0.9473
0.17249030470848084,0.9474
0.17437839210033418,0.9474
0.17214199751615525,0.9474
0.17283805459737778,0.9473
0.1737288638949394,0.9476
0.1731419235467911,0.9474
0.172241972386837,0.9474
0.17243752181529998,0.9475
0.1725679501891136,0.9475
0.17356628328561782,0.9474
0.171529920399189,0.9475
0.17136230170726777,0.9476
0.1696398064494133,0.9479
0.17172997444868088,0.9478
0.17110878825187684,0.9477
0.17069167792797088,0.9478
0.1716618701815605,0.9477
0.16995943039655687,0.9475
0.17101057022809982,0.9478
0.17154716998338698,0.948
0.17082747370004653,0.948
0.17116888165473937,0.9483
0.168979974091053,0.9479
0.17185626775026322,0.9479
0.16907861232757568,0.9479
0.16985805183649064,0.9481
0.1698460467159748,0.9484
0.16981332153081893,0.9482
0.1692902073264122,0.9485
0.1729757383465767,0.9482
0.16792346611618997,0.9483
0.16715642884373666,0.9485
0.16932270675897598,0.9483
0.16910383403301238,0.9483
0.17053139358758926,0.9484
0.1686435416340828,0.9483
0.16895813792943953,0.9485
0.16957838237285613,0.9484
0.1703578069806099,0.9484
0.168916654586792,0.9482
0.16875275522470473,0.9482
0.16897082328796387,0.9484
0.1674534410238266,0.9484
0.16848110109567643,0.9488
0.1692361667752266,0.9484
0.1673238195478916,0.9486
0.16679366827011108,0.9487
0.16775526106357574,0.9487
0.16981987208127974,0.9487
0.16719501763582229,0.9487
0.16942997202277182,0.9487
0.16580687314271927,0.9487
0.1673501670360565,0.9486
0.1661513142287731,0.9486
0.16685132384300233,0.9487
0.16773985028266908,0.9489
0.16754199415445328,0.9487
0.1668882317841053,0.9487
0.1654849961400032,0.9484
0.16682397052645684,0.9488
0.16717640310525894,0.9491
0.1672121673822403,0.949
0.16461146846413613,0.9489
0.16851727664470673,0.9489
0.1664542481303215,0.9488
0.16543391793966294,0.9491
0.16353551894426346,0.9489
0.16490970849990844,0.9492
0.16484372317790985,0.9489
0.1656912475824356,0.9492
0.1637455105781555,0.9492
0.16569208949804307,0.9492
0.1660103753209114,0.9492
0.1671256124973297,0.9493
0.16175866052508353,0.9493
0.16645290553569794,0.9495
0.16536336466670037,0.9494
0.1636609010398388,0.9496
0.16548341363668442,0.9497
0.1657611183822155,0.9498
0.16373028010129928,0.9498
0.1642273835837841,0.9498
0.16500827372074128,0.95
0.16161758229136466,0.95
0.16637702658772469,0.95
0.16152549162507057,0.95
